object,original_id,date_created,resource_type,specific_resource_type,specific_type,stream_type,object_content,from_id,from_username,name,content,final_sentiment,from_display_picture,media_link,link,bio,reply_to_original_id,reply_to_user_id,retweet_from_original_id,retweet_from_user_id,mentioned,audience,virality,applause,talk,timezone,location,gender,interest,score,negara,kota,provinsi,lang,userlang,,,,,,,,,,,,,,
Motomobi,'UgyRkzQuwGu4rwNWDfV4AaABAg,10/12/2018 10:59,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCqNbNDCIa8v9_KF6TZEeQKw,'Rezzyan Azffar G.,'Rezzyan Azffar G.,'Motomobi Mantap,2,,[],'https://www.youtube.com/watch?v=UgyRkzQuwGu4rwNWDfV4AaABAg,,'SdMvAGbPgPA,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Den Dimas,'UgxK0CnMHIbkIfpGD1t4AaABAg,29/12/2018 20:57,'social_media,'youtube,'comment,'account,'UCFX4XuK9uM87ZItd9CsQGsg,'UCfYYrQEI841sjEGDKjzLhsQ,'In do,'In do,'Motor balapnya mantap tuh,-1,,2,,[],'https://www.youtube.com/watch?v=UgxK0CnMHIbkIfpGD1t4AaABAg,,'RCZThGdWTCM,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,
Den Dimas,'UgxXVIYyZxKBgQhH3OZ4AaABAg,14/12/2018 15:37,'social_media,'youtube,'comment,'account,'UCFX4XuK9uM87ZItd9CsQGsg,'UCathSjK9KY8nJ5S66QzFMXg,'Aufarul_ MJc70,'Aufarul_ MJc70,'Motor classic tak ternilai harganya...<br /> mantap<br />Motorku honda c70 tahun 1975,2,,[],'https://www.youtube.com/watch?v=UgxXVIYyZxKBgQhH3OZ4AaABAg,,'gjWKpxfa11E,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Yamaha Motor Indonesia,'10155971159122643_10155985455022643,10/12/2018 9:58,'social_media,'facebook,'comment,'account,'114547457642,,,,'Motor kreeenn,2,'https://graph.facebook.com//picture,[],'https://facebook.com/10155971159122643_10155985455022643,,'114547457642_10155971159122643,'114547457642,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Den Dimas,'UgzVGmiInN4fFHwyA5N4AaABAg,26/12/2018 20:09,'social_media,'youtube,'comment,'account,'UCFX4XuK9uM87ZItd9CsQGsg,'UCd9xlpPIVvF-cGrgo9eR5cg,'Jen Jeny,'Jen Jeny,'motor langka tuh.,-1,2,,[],'https://www.youtube.com/watch?v=UgzVGmiInN4fFHwyA5N4AaABAg,,'XYOG-dcKEDs,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,
Iwan Banaran,'UgxtffRQin7XNqFFSBV4AaABAg,20/12/2018 14:34,'social_media,'youtube,'comment,'account,'UCU1-85Fs_eseaTqhe4tEAUQ,'UCZdZ3MCwVfiI0jJiXPfoN9Q,'mancing petualang,'mancing petualang,'motor mantap,2,,[],'https://www.youtube.com/watch?v=UgxtffRQin7XNqFFSBV4AaABAg,,'QAy2wA0n71A,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Suzuki Motorcycles Indonesia,'2248267482118181_2249556735322589,19/12/2018 16:13,'social_media,'facebook,'comment,'account,'1797993397145594,,,,'Motor sejarah min,-1,cm gnti rante keteng aja soalnya geber trs Suzuki mantap,2,'https://graph.facebook.com//picture,[],'https://facebook.com/2248267482118181_2249556735322589,,'1797993397145594_2248267482118181,'1797993397145594,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,
Bobby Stuntrider,'UgyPKF9OlsILKiNY3hN4AaABAg,10/12/2018 11:08,'social_media,'youtube,'comment,'account,'UCTaJfPc1Wsch5mLnntAoTlw,'UC0-ktMMaDZMyfDvfLHhIDLw,'DNPR YOUTUBE,'DNPR YOUTUBE,'motornya keren,2,,[],'https://www.youtube.com/watch?v=UgyPKF9OlsILKiNY3hN4AaABAg,,'qNgwOMWDIUU,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
3 Indonesia,'10156388481658558_10156392441268558,02/12/2018 11:41,'social_media,'facebook,'comment,'account,'28724388557,,,,'Mudah-mudahan semua tarif semakin murah. Hehe :),2,'https://graph.facebook.com//picture,[],'https://facebook.com/10156388481658558_10156392441268558,,'28724388557_10156388481658558,'28724388557,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Smartfren,'10156542012439457_10156543349254457,02/12/2018 7:44,'social_media,'facebook,'comment,'account,'353630519456,,,,'Muhammad Fauzan mantap gann�?,2,'https://graph.facebook.com//picture,[],'https://facebook.com/10156542012439457_10156543349254457,,'353630519456_10156542012439457,'353630519456,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
'telkomsel,'Ugyul7L94Gd8oIz7zcF4AaABAg,03/12/2018 13:58,'social_media,'youtube,'comment,'keyword,'telkomsel,'UCwwZbK9Ll_TRSjuK_AG-uDw,'Didik Tri Hartanto,'Didik Tri Hartanto,'Murah Axis bang 4G 14ribu,2,,[],'https://www.youtube.com/watch?v=Ugyul7L94Gd8oIz7zcF4AaABAg,,'TwRL8qKru3A,,,,[],0,0,0,0,,,'male,[],0,,,,,,,,,,,,,,,,,,,
'telkomsel,'UgwVh9R7f3XfpEluDUd4AaABAg,03/12/2018 15:25,'social_media,'youtube,'comment,'keyword,'telkomsel,'UCfLccPKYDBXxk8ER_Gua7ew,'Wempi Saoli,'Wempi Saoli,'murah banget paketnya sob,2,,[],'https://www.youtube.com/watch?v=UgwVh9R7f3XfpEluDUd4AaABAg,,'lucDzO1pe6Q,,,,[],0,0,1,0,,,,[],1,,,,,,,,,,,,,,,,,,,
'indosat,'UgxO-daKnWcc46Bxk0h4AaABAg,03/12/2018 12:24,'social_media,'youtube,'comment,'keyword,'indosat,'UC-2Cf0oSStAUOjB5ai4qAZg,'Awang Kencana,'Awang Kencana,'Murah banget ya sob,-1,,2,,[],'https://www.youtube.com/watch?v=UgxO-daKnWcc46Bxk0h4AaABAg,,'J3t8elQfJUc,,,,[],0,0,1,0,,,,[],1,,,,,,,,,,,,,,,,,
3 Indonesia,'10156388472658558_10156391058143558,01/12/2018 22:43,'social_media,'facebook,'comment,'account,'28724388557,,,,'Murah gan �?,2,'https://graph.facebook.com//picture,[],'https://facebook.com/10156388472658558_10156391058143558,,'28724388557_10156388472658558,'28724388557,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
'telkomsel,'UgyV6I5-qpf3iMyDVG54AaABAg,03/12/2018 11:52,'social_media,'youtube,'comment,'keyword,'telkomsel,'UCM6iRTEV5DxIHpP0jXXiZbw,'widia kk,'widia kk,'Murah meriah y gan�?�?,2,,[],'https://www.youtube.com/watch?v=UgyV6I5-qpf3iMyDVG54AaABAg,,'lucDzO1pe6Q,,,,[],0,0,1,0,,,,[],1,,,,,,,,,,,,,,,,,,,
AXIS,'2447498158617695_2448894768478034,05/12/2018 12:40,'social_media,'facebook,'comment,'account,'186172338083633,,,,'Murah Telkomsel min 75ribu 15gb bonus SMS sama telpon,2,'https://graph.facebook.com//picture,[],'https://facebook.com/2447498158617695_2448894768478034,,'186172338083633_2447498158617695,'186172338083633,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Yamaha Motor Indonesia,'10155999896652643_10155999905512643,16/12/2018 19:06,'social_media,'facebook,'comment,'account,'114547457642,,,,'Mx king mantap....,2,'https://graph.facebook.com//picture,[],'https://facebook.com/10155999896652643_10155999905512643,,'114547457642_10155999896652643,'114547457642,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
'Yamaha Motor Indonesia,'10156018901157643_10156023782382643,27/12/2018 22:33,'social_media,'facebook,'comment,'account,'114547457642,,,,'Mx old saya udah 2 tahun belum ganti busi,-1,2,'https://graph.facebook.com//picture,[],'https://facebook.com/10156018901157643_10156023782382643,,'114547457642_10156018901157643,'114547457642,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,
'nmax,'Ugww0zpTGlYa-DBPVa54AaABAg,15/12/2018 9:54,'social_media,'youtube,'comment,'keyword,'nmax,'UCYBlFkW-cNA06ZDnXLDgHJw,'Zuko Wiyono,'Zuko Wiyono,'N max memang keren.... mampir di rumhku juga ya boss,2,,[],'https://www.youtube.com/watch?v=Ugww0zpTGlYa-DBPVa54AaABAg,,'NNnOhIq4xMI,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Fitra Eri,'Ugwz2IjWcsYMR47wCIZ4AaABAg,28/12/2018 16:35,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UCT6hETbQcZp_WWiMPOoFx2g,'nopy nip,'nopy nip,'n/a mantap.....,2,,[],'https://www.youtube.com/watch?v=Ugwz2IjWcsYMR47wCIZ4AaABAg,,'5wNeopedmkA,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Bobby Stuntrider,'UgyDUH0JpCrCQPBCxeN4AaABAg,19/12/2018 17:23,'social_media,'youtube,'comment,'account,'UCTaJfPc1Wsch5mLnntAoTlw,'UCfuYOxZKnJ17RXzeiTZCVwg,'adri an,'adri an,'Nah kalo gini mantap,2,,[],'https://www.youtube.com/watch?v=UgyDUH0JpCrCQPBCxeN4AaABAg,,'AG1fdCAg7l8,,,,[],0,0,1,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Suzuki Motorcycles Indonesia,'2250061228605473_2250921188519477,21/12/2018 19:18,'social_media,'facebook,'comment,'account,'1797993397145594,,,,'Nah...trus inovasih bos min..yakin suzuki akan mampu bersaing.. Motogp dan hayabusa nya..terknal motor tercpat di dunia...mantap..�?,2,'https://graph.facebook.com//picture,[],'https://facebook.com/2250061228605473_2250921188519477,,'1797993397145594_2250061228605473,'1797993397145594,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
alitt susanto,'Ugx3muW3PnlUFLQsqG14AaABAg,14/12/2018 6:59,'social_media,'youtube,'comment,'account,'UC4lYFqL-TUrZwck-cOdxTIw,'UCkuEwmXdsS7RDbY9bV5EcKw,'anak ilang,'anak ilang,'Nahh ini namanya touring bnerannn...kalo jiwa bolang mahh kemana ajh ..roda melaju mantappp,2,,[],'https://www.youtube.com/watch?v=Ugx3muW3PnlUFLQsqG14AaABAg,,'LZKgMBnd0PU,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Bobby Stuntrider ,'UgyhCOB7Xt25S6tVzXN4AaABAg,29/12/2018 12:39,'social_media,'youtube,'comment,'account,'UCTaJfPc1Wsch5mLnntAoTlw,'UCWds6OmMLfNpuvqgqUNk4Tg,'Wakidi Gaming,'Wakidi Gaming,'Naik pesat bang Subscribernya mantap�?�? gara2 sini neng😂,2,,[],'https://www.youtube.com/watch?v=UgyhCOB7Xt25S6tVzXN4AaABAg,,'uWPICrW1eyo,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Gondes Motovlog,'UgwQY5qNC6yQsFU_S_54AaABAg.8nea-xeILgd8pFA_aAV6h8,24/12/2018 23:02,'social_media,'youtube,'comment,'account,'UCAhqC5gZ46icr-cevzDw2Mw,'UCJmzhXT0dJsZ9I2iqVH6nIg,'Gun Anto,'Gun Anto,'Namanya neda cc kalao gak oprek ya kalah ..mantap 125 zr,2,,[],'https://www.youtube.com/watch?v=UgwQY5qNC6yQsFU_S_54AaABAg.8nea-xeILgd8pFA_aAV6h8,,'TmsgVc7_SZA,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Fitra Eri,'UgwriryCk0u6JnobiU94AaABAg,30/12/2018 21:59,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UCEaA8BGy3xwAR7TAW1jF70Q,'rahman pandapotan pasaribu,'rahman pandapotan pasaribu,'nambah satu lagi idola saya..  Keren om,2,,[],'https://www.youtube.com/watch?v=UgwriryCk0u6JnobiU94AaABAg,,'ZGkG90F6_sc,,,,[],0,0,0,0,,,,'male,[],0,,,,,,,,,,,,,,,,,,
Harald Arkan,'UgwK34gp0utqLlkLim14AaABAg.8o1BOunnKvx8oq73nAv9lZ,14/12/2018 20:11,'social_media,'youtube,'comment,'account,'UCyVceuGC-IhunEaQql4_QdA,'UCcHjrLwLQVO4IiIEEJ4BjlA,'Jejaka jenaka,'Jejaka jenaka,'Nasi goreng pattaya minumnya milo es. Mantap jiwa.,2,,[],'https://www.youtube.com/watch?v=UgwK34gp0utqLlkLim14AaABAg.8o1BOunnKvx8oq73nAv9lZ,,'Yt1xjWXayBE,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Iwan Banaran,'UgyCg4znjJO3_UV2oph4AaABAg.8ldXnbC4LAl8pN879d67Gr,28/12/2018 1:14,'social_media,'youtube,'comment,'account,'UCU1-85Fs_eseaTqhe4tEAUQ,'UCGFVIVetJIJVCE2Hw18FCZg,'Rianeka Hidayat,'Rianeka Hidayat,'Nex 2013 95km/jam masih naik hehe mantap �?body kurang berat kalo ada angin <br />Starter kurang jring suaranya hehe�?,2,,[],'https://www.youtube.com/watch?v=UgyCg4znjJO3_UV2oph4AaABAg.8ldXnbC4LAl8pN879d67Gr,,'QAy2wA0n71A,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
sigit bt,'UgzVbpn6STChxS4DtqN4AaABAg,10/12/2018 19:29,'social_media,'youtube,'comment,'account,'UCMGZnbg12_KHAxOxz96gLtg,'UCO3GOU0RFg1Gg3O-11qHIOw,'Mumuhidin Septiyawan,'Mumuhidin Septiyawan,'ngakak anjiiiirrr,-1,2,,[],'https://www.youtube.com/watch?v=UgzVbpn6STChxS4DtqN4AaABAg,,'UNVRkgjf7HI,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,
sigit bt,'Ugwzk_vJkPzwpxAoBjV4AaABAg,24/12/2018 17:52,'social_media,'youtube,'comment,'account,'UCMGZnbg12_KHAxOxz96gLtg,'UCS0ziTVtmD5WEf6MhCnD_8Q,'Gamers ID,'Gamers ID,'Ngakak sendiri w bang😂<br />Mantapp,2,,[],'https://www.youtube.com/watch?v=Ugwzk_vJkPzwpxAoBjV4AaABAg,,'L3Qwg42GINQ,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Bobby Stuntrider ,'Ugz1XVuK3wI38aD4E1N4AaABAg,29/12/2018 17:11,'social_media,'youtube,'comment,'account,'UCTaJfPc1Wsch5mLnntAoTlw,'UCs1oMcGHCz5HfLJqxXx6d8g,'Dent Efanz79,'Dent Efanz79,'Ngevlokna jalan2 terus ajak makan aa biar mantap dan keliatan romantisna aa. Oiya ngevloknya sekali kali malam lah biar tambah seru,2,,[],'https://www.youtube.com/watch?v=Ugz1XVuK3wI38aD4E1N4AaABAg,,'sPda6t5Vfb0,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Smartfren,'10156551059879457_10156551095564457,05/12/2018 14:08,'social_media,'facebook,'comment,'account,'353630519456,,,,'Ngga apa apa,-1,2,'https://graph.facebook.com//picture,[],'https://facebook.com/10156551059879457_10156551095564457,,'353630519456_10156551059879457,'353630519456,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,
Bobby Stuntrider ,'Ugxdrr_DcSPBmxWttGd4AaABAg,29/12/2018 17:24,'social_media,'youtube,'comment,'account,'UCTaJfPc1Wsch5mLnntAoTlw,'UCFZeO15Lk9yLA3qQlZO5g_w,'Raffi Saadilah,'Raffi Saadilah,'Ngomongnya keren banget bang bobby,2,,[],'https://www.youtube.com/watch?v=Ugxdrr_DcSPBmxWttGd4AaABAg,,'uWPICrW1eyo,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
sigit bt,'UgwYL3QBAoSVPmpiz_14AaABAg,26/12/2018 20:36,'social_media,'youtube,'comment,'account,'UCMGZnbg12_KHAxOxz96gLtg,'UCEjKIQjqQEMaKSAUY-HfXaQ,'youlovemeto,'youlovemeto,'Nice ide git mantap wkwkw,2,,[],'https://www.youtube.com/watch?v=UgwYL3QBAoSVPmpiz_14AaABAg,,'PGM7ikrKsXY,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Layz Motor,'UgwouQNUbUQRAot5ynJ4AaABAg.8p-8Zku0UV08p-CnjkFEz-,18/12/2018 18:13,'social_media,'youtube,'comment,'account,'UCy5JMbHIhz6gejVvbhBk16Q,'UCGO1JwxWG0wVFDx4jPAo3Ig,'MasGhaz 17,'MasGhaz 17,'Nice xmax lebih mantap,2,,[],'https://www.youtube.com/watch?v=UgwouQNUbUQRAot5ynJ4AaABAg.8p-8Zku0UV08p-CnjkFEz-,,'tOqjU8eDkIQ,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Telkomsel,'2112312175490212_2112631608791602,02/12/2018 11:46,'social_media,'facebook,'comment,'account,'157697287618387,,,,'Nih murah,2,'https://graph.facebook.com//picture,[],'https://facebook.com/2112312175490212_2112631608791602,,'157697287618387_2112312175490212,'157697287618387,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
'ninja,'UgyJcekdl7yHFNZHGXZ4AaABAg,28/12/2018 0:57,'social_media,'youtube,'comment,'keyword,'ninja,'UCLX8ndCX8YPUdxiC7UO5gdg,'stirna123 fortnite,'stirna123 fortnite,'NINJA BEST!!!,2,,[],'https://www.youtube.com/watch?v=UgyJcekdl7yHFNZHGXZ4AaABAg,,'5YctwlzfLEA,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
'ninja,'UgzvTZb_9BDq5JGpOHF4AaABAg,26/12/2018 14:00,'social_media,'youtube,'comment,'keyword,'ninja,'UC0VSFWFAcPh6q9exKH7b-9w,'Anonymous Anonymous,'Anonymous Anonymous,'NINJA IS THE BEST,2,,[],'https://www.youtube.com/watch?v=UgzvTZb_9BDq5JGpOHF4AaABAg,,'asFusY6bip4,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
'ninja,'UgzAf1Ik5tbSViIhVMh4AaABAg,26/12/2018 1:47,'social_media,'youtube,'comment,'keyword,'ninja,'UCBlR0aYCZUoDjt7ZcizgZ6g,'Paulina Zambrzycka,'Paulina Zambrzycka,'Ninja is the best,2,,[],'https://www.youtube.com/watch?v=UgzAf1Ik5tbSViIhVMh4AaABAg,,'asFusY6bip4,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
'ninja,'UgwQirOe2ZWXRxAFnqt4AaABAg,27/12/2018 8:07,'social_media,'youtube,'comment,'keyword,'ninja,'UC7MCLDQMwzhJb95Oa2iTUEQ,'Ista Hoxha,'Ista Hoxha,'NINJA IS THE BEST,2,,[],'https://www.youtube.com/watch?v=UgwQirOe2ZWXRxAFnqt4AaABAg,,'asFusY6bip4,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
'ninja,'UgyqybsC0OTqABI6h2d4AaABAg,27/12/2018 4:23,'social_media,'youtube,'comment,'keyword,'ninja,'UCAdW8DbMt8dRoBoCODLAdqA,'Jacob Thörn,'Jacob Thörn,'ninja is the best!,2,,[],'https://www.youtube.com/watch?v=UgyqybsC0OTqABI6h2d4AaABAg,,'FmKhO_RCd0U,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
'ninja,'UgxW2ybktG2vUzySN8t4AaABAg,27/12/2018 2:46,'social_media,'youtube,'comment,'keyword,'ninja,'UCIH5kQpc6UYsNtIxEDZzJWw,'Arizona Neil,'Arizona Neil,'Ninja is the best!,2,,[],'https://www.youtube.com/watch?v=UgxW2ybktG2vUzySN8t4AaABAg,,'FmKhO_RCd0U,,,,[],0,0,1,0,,,,,[],1,,,,,,,,,,,,,,,,,,
Ridwan Hanif Rahmadi,'UgzAEUXSAmtAPEGSNMp4AaABAg,10/12/2018 21:38,'social_media,'youtube,'comment,'account,'UCGAGPNod17fLs8blfuev4hA,'UCojR7mD45tAArU4DyMSnvzg,'Okik Darmawan,'Okik Darmawan,'Njir keren. Ini yutuber berkualitas.. Niatnya ngeprank Tp tetep informative dan menghibur sekali.<br /><br />Plus beli lagi di endingnya..<br /><br />Mantap,2,,[],'https://www.youtube.com/watch?v=UgzAEUXSAmtAPEGSNMp4AaABAg,,'t3TeIYYKzwU,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Fitra Eri,'UgxdkJD1sHXnXS89iJZ4AaABAg,29/12/2018 20:21,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UCkXtSmEW0LUQxRnYbtQyaXQ,'eljose prakarsa,'eljose prakarsa,'Njir...tegang gw nonton ya mantap om fitra...,2,,[],'https://www.youtube.com/watch?v=UgxdkJD1sHXnXS89iJZ4AaABAg,,'wjtxWzsx7so,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Motomobi ,'UgwZvVXDi5_jjB2raJF4AaABAg,29/12/2018 10:34,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCOigdEtny2OWOIzVyZmTd7g,'dwi pras,'dwi pras,'Njirr keren banget ni video ampe ke bawa suasananya wkwk,2,,[],'https://www.youtube.com/watch?v=UgwZvVXDi5_jjB2raJF4AaABAg,,'Sk_9mjUfn6k,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Fredy San,'Ugyv12BbbheyBHYciYx4AaABAg,20/12/2018 19:02,'social_media,'youtube,'comment,'account,'UCPmWjwRtf83ENTgxRyEdwSQ,'UCFnBS35IKg6bRDJfdz-o4Cg,'herry tuban,'herry tuban,'Nmax mantap buat touring...  kemaren saya dri blitar - banyuwangi.... <br />GK REWEL BLASSS......,2,,[],'https://www.youtube.com/watch?v=Ugyv12BbbheyBHYciYx4AaABAg,,'osLUOexXiD4,,,,[],0,0,0,0,,,,'male,[],0,,,,,,,,,,,,,,,,,,
'Yamaha Motor Indonesia,'10155995873362643_10155995876442643,14/12/2018 18:28,'social_media,'facebook,'comment,'account,'114547457642,,,,'no 3,2,'https://graph.facebook.com//picture,[],'https://facebook.com/10155995873362643_10155995876442643,,'114547457642_10155995873362643,'114547457642,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
'Yamaha Motor Indonesia,'10155995873362643_10155995940792643,14/12/2018 19:23,'social_media,'facebook,'comment,'account,'114547457642,,,,'No 3 #YamahaIndonesia #SemakindiDepan,2,'https://graph.facebook.com//picture,[],'https://facebook.com/10155995873362643_10155995940792643,,'114547457642_10155995873362643,'114547457642,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
'Yamaha Motor Indonesia,'10155995873362643_10155996029392643,14/12/2018 20:34,'social_media,'facebook,'comment,'account,'114547457642,,,,'No 3.,2,'https://graph.facebook.com//picture,[],'https://facebook.com/10155995873362643_10155996029392643,,'114547457642_10155995873362643,'114547457642,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
'Yamaha Motor Indonesia,'10155995873362643_10155995900832643,14/12/2018 18:52,'social_media,'facebook,'comment,'account,'114547457642,,,,'No.1,2,'https://graph.facebook.com//picture,[],'https://facebook.com/10155995873362643_10155995900832643,,'114547457642_10155995873362643,'114547457642,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
'Yamaha Motor Indonesia,'10155995873362643_10155996359707643,14/12/2018 23:37,'social_media,'facebook,'comment,'account,'114547457642,,,,'No.3 #YamahaIndonesia #SemakinDidepan,2,'https://graph.facebook.com//picture,[],'https://facebook.com/10155995873362643_10155996359707643,,'114547457642_10155995873362643,'114547457642,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
'Yamaha Motor Indonesia,'10155995873362643_10155997539627643,15/12/2018 13:49,'social_media,'facebook,'comment,'account,'114547457642,,,,'No.3 la #yamahaindonesia #semakinDidepan,2,'https://graph.facebook.com//picture,[],'https://facebook.com/10155995873362643_10155997539627643,,'114547457642_10155995873362643,'114547457642,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Motomobi ,'UgzvIT3nyMK1j-h6r0l4AaABAg,28/12/2018 19:35,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UC-LWy54RlN1ArEt74epUoaQ,'kualatanjung indrapura tol,'kualatanjung indrapura tol,'nonton video ini bikin senyum senyum sendiri. keren parah.,2,,[],'https://www.youtube.com/watch?v=UgzvIT3nyMK1j-h6r0l4AaABAg,,'Sk_9mjUfn6k,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
IM3 Ooredoo,'1068858248093024257,01/12/2018 20:23,'social_media,'twitter,'status,'account,'61379637,'369556183,'krisnaardi1117,'Krisna ardy,'Nonton youtube pake im3 emang kencang internetnya ... im3 keren @IM3Ooredoo https://t.co/EdtG0UpwCu,2,'http://pbs.twimg.com/profile_images/1065958125092491264/B0PyJ3Z7_normal.jpg,"[""http://pbs.twimg.com/media/DtVY556VAAEfPUf.jpg""]",'https://twitter.com/statuses/1068858248093024257,'live life to the fullest,and focus on the positive.,,,,,"[{""id"":""\\""61379637\\"""",""name"":""\\""IM3Ooredoo\\""""}]",291,0,0,0,,'Badung, Bali,'male,"[""technology"",""education""]",0,'Indonesia,'Badung,'Bali,'in,'en,,,,,,,,,,,,
Bobby Stuntrider,'UgxY4kDtM6cBudAhtmV4AaABAg,18/12/2018 21:35,'social_media,'youtube,'comment,'account,'UCTaJfPc1Wsch5mLnntAoTlw,'UCl0F2qG3_GZ0H3LXI11akuA,'Iwan Donall,'Iwan Donall,'Nu di tunggu tunggu,-1,2,,[],'https://www.youtube.com/watch?v=UgxY4kDtM6cBudAhtmV4AaABAg,,'PVQ_DhDsno0,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,
'lexi,'Aa4SED4B0o0,21/12/2018 21:00,'social_media,'youtube,'video,'keyword,'lexi,'UCskxPYhmGLwh2lsZXBam8nQ,'Alex Juntak,'Alex Juntak,'Nyesal gue beli yamaha lexi nyaman nya keterlaluan..,2,,[],'https://www.youtube.com/watch?v=Aa4SED4B0o0,,,,,,[],0,0,0,0,'Nyesal beli lexi... Tipe s pula.. Hati2 sebelum beli..,,,'male,[],0,,,,,,,,,,,,,,,,,,
'Yamaha Indonesia,'1078973780368605185,29/12/2018 18:19,'social_media,'twitter,'status,'account,'57904133,'192556316,'karismapr,'rideralam,'O jadi begitu ngisi bbm-nya. Enak ya,-1,2,'http://pbs.twimg.com/profile_images/930264713845338113/uxjS_Y-w_normal.jpg,[],'https://twitter.com/statuses/1078973780368605185,'coffee addict | sustainable environment teacher and also biology | Bio37 IPB | blogger jatim| proud to be a milanisti,,,,,"[{""id"":""282378207"",""name"":""YamahaFriends""},{""id"":""57904133"",""name"":""YamahaIndonesia""}]",479,0,0,0,,,,,[],0,,,,'in,,,,,,,,,,,,,
JodieMotovlog HD,'Ugzai0zhdS_uyW3tBoJ4AaABAg,24/12/2018 18:01,'social_media,'youtube,'comment,'account,'UCv56bTPJNB5OPJU3o17To9Q,'UCCQSnPo2JnpFkbfdHgCYdvQ,'Pedagang Klenyem,'Pedagang Klenyem,'Oalah itu helm 2 karakter warna,-1,2,,[],'https://www.youtube.com/watch?v=Ugzai0zhdS_uyW3tBoJ4AaABAg,,'Ti-V5DbCvNI,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,
