object,original_id,date_created,resource_type,specific_resource_type,specific_type,stream_type,object_content,from_id,from_username,name,content,final_sentiment,from_display_picture,media_link,link,bio,reply_to_original_id,reply_to_user_id,retweet_from_original_id,retweet_from_user_id,mentioned,audience,virality,applause,talk,timezone,location,gender,interest,score,negara,kota,provinsi,lang,userlang,,,,,,,,,,,,,,,,,,
'scoopy,'Ugx1P5TW8slJ37UE6454AaABAg,05/12/2018 19:12,'social_media,'youtube,'comment,'keyword,'scoopy,'UCP_yAHKcBAnVfKS-bkbGEaw,'Budi Borneo,'Budi Borneo,'Jelek bgt  kok kyk terkesan jadul,1, bukan classic.,1,,[],'https://www.youtube.com/watch?v=Ugx1P5TW8slJ37UE6454AaABAg,,'IZdYA7VHPhI,,,,[],0,0,0,0,,,'male,[],0,,,,,,,,,,,,,,,,,,,,,
Taufik TMCBlog,'UgzEn1sz7iaq_3uBA0F4AaABAg,05/12/2018 19:29,'social_media,'youtube,'comment,'account,'UChmRpXbwX7eTVKmuL-H3u6Q,'UC_s8yul-hqsOF2cLuye9vZA,'Andro Dewantara,'Andro Dewantara,'Kalo ga masuk pasar indo wah banyak yang kecewa lo yam... yamaha...,1,,[],'https://www.youtube.com/watch?v=UgzEn1sz7iaq_3uBA0F4AaABAg,,'KjrsBRVwZ6c,,,,[],0,0,0,0,,,'male,[],0,,,,,,,,,,,,,,,,,,,,,,,
'scoopy,'UgyRgVr8NsdxmguGNYx4AaABAg,05/12/2018 19:30,'social_media,'youtube,'comment,'keyword,'scoopy,'UCIDjTXTSBdxhkLcRsVmeC5w,'Seffa Widad,'Seffa Widad,'makin jelek mending yg 2018.,1,,[],'https://www.youtube.com/watch?v=UgyRgVr8NsdxmguGNYx4AaABAg,,'IZdYA7VHPhI,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'scoopy,'UgyWhAfIETfEeEUavnh4AaABAg,05/12/2018 19:53,'social_media,'youtube,'comment,'keyword,'scoopy,'UCx0drioHrvh1sMLhnc_9-Jg,'Ardhi Bakker,'Ardhi Bakker,'jelek bgsan yg ada skrng,1,,[],'https://www.youtube.com/watch?v=UgyWhAfIETfEeEUavnh4AaABAg,,'IZdYA7VHPhI,,,,[],0,0,0,0,,,'male,[],0,,,,,,,,,,,,,,,,,,,,,,,
Taufik TMCBlog,'UgzDCvHJj77XWgcClG14AaABAg,05/12/2018 21:05,'social_media,'youtube,'comment,'account,'UChmRpXbwX7eTVKmuL-H3u6Q,'UC_FP5Nh4_XU6KDqpkB6dEWw,'bismillah berkah,'bismillah berkah,'Kenapa sih yamaha sekarang tiap ngeluarin motor tangkinya d tutup cover plastik  mending beli motor matic aja sekalian.,1,1,,[],'https://www.youtube.com/watch?v=UgzDCvHJj77XWgcClG14AaABAg,,'RIjrnbZZqdo,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,
'scoopy,'UgzMguBEIUlWuxMAKhh4AaABAg,05/12/2018 21:32,'social_media,'youtube,'comment,'keyword,'scoopy,'UC2Ku3ytnJq93SS7i29Bc7Rg,'Poseidon Lord,'Poseidon Lord,'Tambah welek,1,,[],'https://www.youtube.com/watch?v=UgzMguBEIUlWuxMAKhh4AaABAg,,'IZdYA7VHPhI,,,,[],0,0,1,0,,,,[],1,,,,,,,,,,,,,,,,,,,,,,,
'scoopy,'Ugyk0OvK60NdHtYs5W14AaABAg,05/12/2018 21:40,'social_media,'youtube,'comment,'keyword,'scoopy,'UCkewJyLQBA5IL097a_5b7uQ,'ijoe jhon,'ijoe jhon,'Kalau benar ini berarti kurang siip.. Masih bagus yg lama,1,,[],'https://www.youtube.com/watch?v=Ugyk0OvK60NdHtYs5W14AaABAg,,'IZdYA7VHPhI,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'scoopy,'Ugx8ZdtwdeOAd3s0Fx94AaABAg,05/12/2018 21:52,'social_media,'youtube,'comment,'keyword,'scoopy,'UCUd6XhjrUDjUFSrkvXbro6A,'adeiman revaina,'adeiman revaina,'Jelek bgt... Mnding scopy yg sknrg,1,,[],'https://www.youtube.com/watch?v=Ugx8ZdtwdeOAd3s0Fx94AaABAg,,'IZdYA7VHPhI,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'scoopy,'UgxOG2d86dHOaOnsqC54AaABAg,05/12/2018 22:12,'social_media,'youtube,'comment,'keyword,'scoopy,'UCISP9ohDT0xrXDmQ88s26Jg,'bilal barra,'bilal barra,'Kok jelek ya. Bagusan yang lama,1,,[],'https://www.youtube.com/watch?v=UgxOG2d86dHOaOnsqC54AaABAg,,'IZdYA7VHPhI,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'Vixion,'UgxufEWpShHj0mncxgV4AaABAg,10/12/2018 6:35,'social_media,'youtube,'comment,'keyword,'Vixion,'UCYf7Bny8Nf_LbjSRpZ9hyWw,'Bobyherdian Herdian45,'Bobyherdian Herdian45,'Bagus Vixion yg lama dari pada ini,1,,[],'https://www.youtube.com/watch?v=UgxufEWpShHj0mncxgV4AaABAg,,'U-9HwcXP59o,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
sigit bt,'UgzsYV6Qj4gNM1GRLcV4AaABAg,10/12/2018 13:11,'social_media,'youtube,'comment,'account,'UCMGZnbg12_KHAxOxz96gLtg,'UC9GI-vj5o1B8y-u0eautMBg,'Gio Savaraz,'Gio Savaraz,'Ga mutu.jelek,1,,[],'https://www.youtube.com/watch?v=UgzsYV6Qj4gNM1GRLcV4AaABAg,,'hmUTKnkxxIc,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
Iwan Banaran,'UgysA_b93nqcvoRtZQ54AaABAg.8nFoYxHuwYD8ofXJfW9ac2,10/12/2018 17:28,'social_media,'youtube,'comment,'account,'UCU1-85Fs_eseaTqhe4tEAUQ,'UC3eKWIs5rYvhtHSxWkmCkpg,'Rizky Copuker,'Rizky Copuker,'Kalo menurut saya honda yg sekarang bodinya gampang kendor jadi gampang klotok2 meskipun pemakaianya hati2<br /><br />Catnya juga gampang kusam beda dengan motor2 yamaha atau yg lain<br /><br />Keunggulan tarikan awal kenceng<br />Tapi pas rpm atas agak kendor2 gimana gitu<br />Kayak kolor 😂<br />Pengerjaan bodi yg kurang rapi juga gimana gitu<br />Keliatan semrawut nggk kayak yamaha walaupun kalah tarikan hhhh,1,,[],'https://www.youtube.com/watch?v=UgysA_b93nqcvoRtZQ54AaABAg.8nFoYxHuwYD8ofXJfW9ac2,,'MRzKRVkSL3I,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'gsx,'UgyZYHNDBKPYVVtYXJJ4AaABAg.8ofhbCUEdGa8ofkqTb9_8U,10/12/2018 19:35,'social_media,'youtube,'comment,'keyword,'gsx,'UCAy4kHsjlBiW1UI8pOnVvSg,'Sahdilah Mvlog,'Sahdilah Mvlog,'yg paling stabil honda kayanya..,1,,[],'https://www.youtube.com/watch?v=UgyZYHNDBKPYVVtYXJJ4AaABAg.8ofhbCUEdGa8ofkqTb9_8U,,'7XepmTD8vIs,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'gsx,'Ugysub6cm2nfBXt2nEp4AaABAg.8ofhSYdQ90g8ofkucTILNa,10/12/2018 19:36,'social_media,'youtube,'comment,'keyword,'gsx,'UCAy4kHsjlBiW1UI8pOnVvSg,'Sahdilah Mvlog,'Sahdilah Mvlog,'ia bro suzuki yamaha begitu cuma yg parah suzuki nih,1,,[],'https://www.youtube.com/watch?v=Ugysub6cm2nfBXt2nEp4AaABAg.8ofhSYdQ90g8ofkucTILNa,,'7XepmTD8vIs,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
Rider Senja,'UgwqhM8-e5MAu7mFvb14AaABAg,10/12/2018 19:50,'social_media,'youtube,'comment,'account,'UClURBFXmqEdt9UdQsHgZ19A,'UCApmUGl0nmE34c3spDQnHSA,'Defri Pujarama,'Defri Pujarama,'Honda lebih mementingkan kuantitas bukan kualitas,1,,[],'https://www.youtube.com/watch?v=UgwqhM8-e5MAu7mFvb14AaABAg,,'AY8-gzY9Vn0,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'gsx,'UgxVNTwn15w3r1ygYTB4AaABAg,10/12/2018 22:38,'social_media,'youtube,'comment,'keyword,'gsx,'UC4kNprRJhF0yE_3Q5Ml3hhg,'Anton Winata,'Anton Winata,'Kalo soal power dan mesin suzuki bagus banget tp kalo soal resale value...parah,1,1,,[],'https://www.youtube.com/watch?v=UgxVNTwn15w3r1ygYTB4AaABAg,,'7XepmTD8vIs,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,
Iwan Banaran,'UgzXE1TnwACYKy_sZwJ4AaABAg,11/12/2018 4:45,'social_media,'youtube,'comment,'account,'UCU1-85Fs_eseaTqhe4tEAUQ,'UCloYA-hdukB8yWzw1EffN7w,'Tomi Sugiharto,'Tomi Sugiharto,'Assalammualakum bang iwb.<br />Saran sy untuk honda kualitas plastik body kualitas cat tolong ditingkatkan dn soal performa mesin ditingkatkan jg,1,slama ni sy lihat honda teknologi mesin yg terbaru apa punya,yamaha vva pny tu.<br />Tolong disampaikan iya bang iwb,klau produk baru dr honda ingin kluar.<br />Untuk skrng ni ok&#39lah honda msh bagus,kedepannya lbh bagus lg dr kualitasnya.<br />Salam cah perantauan.<br />Matur suwun bang iwb.,1,,[],'https://www.youtube.com/watch?v=UgzXE1TnwACYKy_sZwJ4AaABAg,,'eqNrGJkx7lw,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,
'gsx,'UgwL1y0iqBzfD8-vNVp4AaABAg,11/12/2018 18:59,'social_media,'youtube,'comment,'keyword,'gsx,'UCOsNu-8ehy_pG9hDYgqOKmg,'uchiha obito,'uchiha obito,'Cbr 250 cc tapi berasa 110 cc,1,,[],'https://www.youtube.com/watch?v=UgwL1y0iqBzfD8-vNVp4AaABAg,,'BZzaLfTrfX8,,,,[],0,0,3,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'gsx,'UgwzaIiLNxqk7I3iUBN4AaABAg,11/12/2018 19:12,'social_media,'youtube,'comment,'keyword,'gsx,'UCXBAHO4CA9GAgeGjshU41-A,'Irwan Akhmadi,'Irwan Akhmadi,'Cbr 250r kok loyo,1,,[],'https://www.youtube.com/watch?v=UgwzaIiLNxqk7I3iUBN4AaABAg,,'BZzaLfTrfX8,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'gsx,'UgxRr5LjroNvy8Fmkwl4AaABAg,11/12/2018 20:08,'social_media,'youtube,'comment,'keyword,'gsx,'UCUQRLszqkEqiIHjBfJSQ1VQ,'Laksa Arya,'Laksa Arya,'Cbr250Rnya yg loyo atau emang jokinya yang gabisa ganas,1,soalnya saya punya cbr 250r pernah sm ninja fi old sm r25,cbr saya imbang sm ninja 250fi cmn kalah di kopling 6(topspeed),r25nya di belakang gara&quot jokinya gemuk,1,,[],'https://www.youtube.com/watch?v=UgxRr5LjroNvy8Fmkwl4AaABAg,,'BZzaLfTrfX8,,,,[],0,0,2,0,,,,[],0,,,,,,,,,,,,,,,,,,,
'Suzuki Motorcycles Indonesia,'2239458716332391_2244749559136640,12/12/2018 3:38,'social_media,'facebook,'comment,'account,'1797993397145594,,,,'Mendingan lexi menurut saya,1,'https://graph.facebook.com//picture,[],'https://facebook.com/2239458716332391_2244749559136640,,'1797993397145594_2239458716332391,'1797993397145594,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'Suzuki Motorcycles Indonesia,'2239454529666143_2244754062469523,12/12/2018 3:45,'social_media,'facebook,'comment,'account,'1797993397145594,,,,'Masih kalah sangar sama MT15 :v,1,'https://graph.facebook.com//picture,[],'https://facebook.com/2239454529666143_2244754062469523,,'1797993397145594_2239454529666143,'1797993397145594,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'Suzuki Motorcycles Indonesia,'2240831722861757_2244787225799540,12/12/2018 4:47,'social_media,'facebook,'comment,'account,'1797993397145594,,,,'Yang penting tolong dibuka dealer di Sidoarjo kota....,1,'https://graph.facebook.com//picture,[],'https://facebook.com/2240831722861757_2244787225799540,,'1797993397145594_2240831722861757,'1797993397145594,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'Suzuki Motorcycles Indonesia,'2244213332523596_2244984595779803,12/12/2018 10:58,'social_media,'facebook,'comment,'account,'1797993397145594,,,,'Suzuki Motorcycles Indonesia ma af menurutku itu kelamaan harus lwt paket dan nunggu orderan keburu hancur motor y,1, perlu diadakan peninjauan langsung dbengkel sparepart kota2.,1,'https://graph.facebook.com//picture,[],'https://facebook.com/2244213332523596_2244984595779803,,'1797993397145594_2244213332523596,'1797993397145594,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,
'aerox,'1072792103107756033,12/12/2018 16:55,'social_media,'twitter,'status,'keyword,'aerox,'999852656494460931,'mashuumaro__,'arivia,'plg gasuka naik motor aerox krn ketinggian dan rawan jokat,1,'http://pbs.twimg.com/profile_images/1071692803837591552/e0qxvjsU_normal.jpg,[],'https://twitter.com/statuses/1072792103107756033,'cold heart bby,,,,,[],27,0,0,0,,,,"[""art"",""game""]",0,,,,'in,'en,,,,,,,,,,,,,,,,,,
'Suzuki Motorcycles Indonesia,'2244213332523596_2245161869095409,12/12/2018 17:45,'social_media,'facebook,'comment,'account,'1797993397145594,,,,'Mtor ny krenn.. Tapi gk cocok sma knalpot ny jdi gmna gitu..,1,'https://graph.facebook.com//picture,[],'https://facebook.com/2244213332523596_2245161869095409,,'1797993397145594_2244213332523596,'1797993397145594,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'Welovehonda Indonesia,'10157008276008453_10157008353043453,12/12/2018 20:52,'social_media,'facebook,'comment,'account,'361775188452,,,,'Matic sempurna tapi g ada charger nya? Masa iya kalah sama tetangga sebelah,1,'https://graph.facebook.com//picture,[],'https://facebook.com/10157008276008453_10157008353043453,,'361775188452_10157008276008453,'361775188452,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'Suzuki Motorcycles Indonesia,'2245022902442639_2245316549079941,12/12/2018 22:10,'social_media,'facebook,'comment,'account,'1797993397145594,,,,'Kenapa tidak dari awal keluar gsx r150 dapat helm kyt jadi nyesel gue tahun pertama keluarnya,1,'https://graph.facebook.com//picture,[],'https://facebook.com/2245022902442639_2245316549079941,,'1797993397145594_2245022902442639,'1797993397145594,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'Suzuki Motorcycles Indonesia,'2240831722861757_2245453782399551,13/12/2018 2:40,'social_media,'facebook,'comment,'account,'1797993397145594,,,,'Inbox ga dibales.   Gimana mau order?,1,'https://graph.facebook.com//picture,[],'https://facebook.com/2240831722861757_2245453782399551,,'1797993397145594_2240831722861757,'1797993397145594,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'Yamaha Motor Indonesia,'10155990950637643_10155993280702643,13/12/2018 6:46,'social_media,'facebook,'comment,'account,'114547457642,,,,'Mending logo bersayap...,1,'https://graph.facebook.com//picture,[],'https://facebook.com/10155990950637643_10155993280702643,,'114547457642_10155990950637643,'114547457642,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'Yamaha Motor Indonesia,'10155990950637643_10155993287862643,13/12/2018 6:51,'social_media,'facebook,'comment,'account,'114547457642,,,,'Jangan sampai Yahama Ngedrop Gara2 Unsur Pencitraan,1,'https://graph.facebook.com//picture,[],'https://facebook.com/10155990950637643_10155993287862643,,'114547457642_10155990950637643,'114547457642,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'Yamaha Motor Indonesia,'10155990950637643_10155993798832643,13/12/2018 12:44,'social_media,'facebook,'comment,'account,'114547457642,,,,'Jd males sama yahama jdi bahan kampanye si nganu jainudin ngaciro.,1,'https://graph.facebook.com//picture,[],'https://facebook.com/10155990950637643_10155993798832643,,'114547457642_10155990950637643,'114547457642,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'Welovehonda Indonesia,'10156989835013453_10157010380443453,13/12/2018 16:17,'social_media,'facebook,'comment,'account,'361775188452,,,,'udah keren tapi dliat dari depan kurang sangar. headlamp'y cupu,1,'https://graph.facebook.com//picture,[],'https://facebook.com/10156989835013453_10157010380443453,,'361775188452_10156989835013453,'361775188452,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'Yamaha Motor Indonesia,'10155990950637643_10155994030972643,13/12/2018 17:24,'social_media,'facebook,'comment,'account,'114547457642,,,,'yamaha jadi cebong,1,'https://graph.facebook.com//picture,[],'https://facebook.com/10155990950637643_10155994030972643,,'114547457642_10155990950637643,'114547457642,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'Suzuki Motorcycles Indonesia,'2243464692598460_2245825649029031,13/12/2018 18:39,'social_media,'facebook,'comment,'account,'1797993397145594,,,,'Zonk mulu😢,1,'https://graph.facebook.com//picture,[],'https://facebook.com/2243464692598460_2245825649029031,,'1797993397145594_2243464692598460,'1797993397145594,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'Welovehonda Indonesia,'10156989835013453_10157010878503453,13/12/2018 22:43,'social_media,'facebook,'comment,'account,'361775188452,,,,'Yamaha semakin di depan. Di Indonesia  yg di pakai balap liar resmi. roatres. Selalu mtr Yamaha emang ada mtr Honda. Wkwkwkwk. Yamaha mah memang kenceng mesin nya,1,'https://graph.facebook.com//picture,[],'https://facebook.com/10156989835013453_10157010878503453,,'361775188452_10156989835013453,'361775188452,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'Suzuki Motorcycles Indonesia,'2243464692598460_2245974635680799,13/12/2018 23:29,'social_media,'facebook,'comment,'account,'1797993397145594,,,,'Suzuki Motorcycles Indonesia yahhh zonk lg,1,'https://graph.facebook.com//picture,[],'https://facebook.com/2243464692598460_2245974635680799,,'1797993397145594_2243464692598460,'1797993397145594,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'Yamaha Motor Indonesia,'10155990950637643_10155994571122643,14/12/2018 0:47,'social_media,'facebook,'comment,'account,'114547457642,,,,'kenapa mio m3..mio z..freego..mio s..basis mesin nya sama??? cuma ganti bodi ganti nama 😂😂🤭...,1,'https://graph.facebook.com//picture,[],'https://facebook.com/10155990950637643_10155994571122643,,'114547457642_10155990950637643,'114547457642,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'Yamaha Motor Indonesia,'10155990950637643_10155995623632643,14/12/2018 13:17,'social_media,'facebook,'comment,'account,'114547457642,,,,'YAMAHA BERPOLITIK !!!,1,'https://graph.facebook.com//picture,[],'https://facebook.com/10155990950637643_10155995623632643,,'114547457642_10155990950637643,'114547457642,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,,,,,
'aerox,'1073509966391070721,14/12/2018 16:28,'social_media,'twitter,'status,'keyword,'aerox,'241446326,'dwisatriap,'Dwi Satria Putra,'@YamahaIndonesia sore min  mau tanya shock depan saya baru 8 bulan kok sudah ga ngeper ya? Itu cara klaimnya gimana? Motor saya aerox Trims..,1,1,'http://pbs.twimg.com/profile_images/952000305423511552/ihCgGsLD_normal.jpg,[],'https://twitter.com/statuses/1073509966391070721,'DWSP Project.,,'57904133,,,"[{""id"":""\\""57904133\\"""",""name"":""\\""YamahaIndonesia\\""""}]",173,0,0,0,,'everywhere,,"[""marketing""]",0,,,,'in,'id,,,,,,,,,,,,,,,,,
'Yamaha Indonesia,'1073826303885766656,15/12/2018 13:25,'social_media,'twitter,'status,'account,'57904133,'79474419,'adhaniswaraa,'Aryandyasmu,'kecewa dengan aftersales @YamahaIndonesia  di dealer dipajang motornya,1, dijual juga. Tapi sparepart yang emang dig… https://t.co/TBgZCM4tv2,1,'http://pbs.twimg.com/profile_images/1068167077104504832/LqJWutwC_normal.jpg,[],'https://twitter.com/statuses/1073826303885766656,'Diajukan untuk memenuhi salah satu syarat kehidupan yang haqiqi.,,,,,"[{""id"":""\\""57904133\\"""",""name"":""\\""YamahaIndonesia\\""""}]",586,0,0,0,,'Yogyakarta, Indonesia,,"[""politic"",""psychology""]",0,'Indonesia,'Yogyakarta,'DI Yogyakarta,'in,'en,,,,,,,,,,,,,,,
Iwan Banaran,'UgziuOIw9eQ1pMPWqgx4AaABAg,16/12/2018 6:38,'social_media,'youtube,'comment,'account,'UCU1-85Fs_eseaTqhe4tEAUQ,'UC1cALn0a8rwOEy1UzrRXBcg,'saeful rahman,'saeful rahman,'saya akuin YAMAHA model nya bagus bagus tapi HONDA itu awet mesin dan harga jual stabil,1,dah itu aja,1,,[],'https://www.youtube.com/watch?v=UgziuOIw9eQ1pMPWqgx4AaABAg,,'_caoxE0W8rk,,,,[],0,0,0,0,,,'male,[],0,,,,,,,,,,,,,,,,,,,,,
The Jakarta Roads,'UgwSna_mLjBWrcpFH4J4AaABAg.8oqZjHgDUn98ovvkFcve1Z,17/12/2018 2:19,'social_media,'youtube,'comment,'account,'UC0m69UmYprk92Yq6GIuFKuw,'UC5-Mt0PRkmo4IvVzVJxxaog,'edy prayudie,'edy prayudie,'+Sufiati 0712  lu paling naik Honda C70  udah bilang naik CBR  omong besar lu ,1,,1,,[],'https://www.youtube.com/watch?v=UgwSna_mLjBWrcpFH4J4AaABAg.8oqZjHgDUn98ovvkFcve1Z,,'CATM9BDRHZg,,,,[],0,0,0,0,,,,'male,[],0,,,,,,,,,,,,,,,,,,,,
Taufik TMCBlog,'Ugy1WDX-rD5N0G04i8d4AaABAg.8oSorhUjPR98owHrQLrwQe,17/12/2018 5:40,'social_media,'youtube,'comment,'account,'UChmRpXbwX7eTVKmuL-H3u6Q,'UC4eR2orsCjt0wsM3J1npKNw,'Rzer 97,'Rzer 97,'+Daman huri bukan naked yg ga laku tpi yamaha xabre yg kurang laku di indonesia jadi yamaha masih mikir ini bakal laku kagak cmiiw,1,,[],'https://www.youtube.com/watch?v=Ugy1WDX-rD5N0G04i8d4AaABAg.8oSorhUjPR98owHrQLrwQe,,'KjrsBRVwZ6c,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,,,,,
Iwan Banaran,'UgwK7yB7X3eoM9mDhvJ4AaABAg.8osTCTrnkls8owle4CY5VO,17/12/2018 10:10,'social_media,'youtube,'comment,'account,'UCU1-85Fs_eseaTqhe4tEAUQ,'UCbNpXojn31IcEtFOtFDTFJA,'Viper Pearl,'Viper Pearl,'+Aldo Sanjaya mesin jenis square memerikan tenaga rata di tiap putaran mesin . HONDA Itu cuman ada yang kurang desainnya di motor2 tertentu,1,,[],'https://www.youtube.com/watch?v=UgwK7yB7X3eoM9mDhvJ4AaABAg.8osTCTrnkls8owle4CY5VO,,'_caoxE0W8rk,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,,,,,
Iwan Banaran,'UgwjlmEYTMhK7omRV2d4AaABAg,17/12/2018 11:58,'social_media,'youtube,'comment,'account,'UCU1-85Fs_eseaTqhe4tEAUQ,'UCCFvtnZAygckx20_uZRlzIA,'Chai Cun Khim,'Chai Cun Khim,'Yg nyiptain maxi itu yamaha  dan skrg honda niru lagi😂,1,1,,[],'https://www.youtube.com/watch?v=UgwjlmEYTMhK7omRV2d4AaABAg,,'sZJPDyocZug,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,,,,
Layz Motor,'UgwbukcV0Ei-ROzqfeR4AaABAg,17/12/2018 18:45,'social_media,'youtube,'comment,'account,'UCy5JMbHIhz6gejVvbhBk16Q,'UC_hj7FQ_avv_sFju1x7GLMg,'dhoni rahadian,'dhoni rahadian,'Honda g kreatif niru yamaha semua motornya ckckckck,1,,[],'https://www.youtube.com/watch?v=UgwbukcV0Ei-ROzqfeR4AaABAg,,'YLICPVZd7VM,,,,[],0,0,0,0,,,,'male,[],0,,,,,,,,,,,,,,,,,,,,,,
Dian Novtani,'Ugz6YW_5uFBKD3-1MT14AaABAg,18/12/2018 4:05,'social_media,'youtube,'comment,'account,'UC04mrhjrfFKQz3N9Tdb3yBw,'UCofrNTOh6_wFwEI3IC0WmPA,'Adam Ghazali,'Adam Ghazali,'yamaha itu motornya sama dengan BESI BURUK  macam mana besi buuruk harganya mahal sekali,1, kalau di kedai barang lusuh harga besi buuruk cuma tiga puluh sen ajr satu kilo, tapi bila yamaha kutip besi2 buruk ini dan di cantum2kan menjadi sebuah motor,kok jadi begitu mahal harganya...itu pun masih ada lagi orang yang BANGAN2 beli sama itu yamaha.,1,,[],'https://www.youtube.com/watch?v=Ugz6YW_5uFBKD3-1MT14AaABAg,,'BBbNbLjklt0,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Stefanus Eklesia,'UgzussXwJcadZA0ubhx4AaABAg.8nccSWhAI-u8oyn40wy_F0,18/12/2018 5:00,'social_media,'youtube,'comment,'account,'UCW5GhuV-seQ5asfbW2zisDw,'UCpbE6eh3GziqoPmZn_lUYEg,'Awiluddin Ardin,'Awiluddin Ardin,'+HR 023 Sensation motor suzuki d daerah ane suzuki sda gak ada yg pake tong  aneh aja klo motor jelek lu banggain,1,1,,[],'https://www.youtube.com/watch?v=UgzussXwJcadZA0ubhx4AaABAg.8nccSWhAI-u8oyn40wy_F0,,'rHqG9q8TxPw,,,,[],0,0,1,0,,,,,[],0,,,,,,,,,,,,,,,,,,,,,
'PCX,'UgxArSbFbZ8Q23iEapJ4AaABAg,18/12/2018 8:43,'social_media,'youtube,'comment,'keyword,'PCX,'UClldFQR3oVACsBtfr9a1Z0A,'Kang Budi channel_Yt,'Kang Budi channel_Yt,'Bagus pcx,1,mahal tp,,,1,,[],'https://www.youtube.com/watch?v=UgxArSbFbZ8Q23iEapJ4AaABAg,,'M3uPvyY_VDI,,,,[],0,0,1,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Layz Motor,'UgzRbwgKkyFfYso14qd4AaABAg,18/12/2018 10:04,'social_media,'youtube,'comment,'account,'UCy5JMbHIhz6gejVvbhBk16Q,'UC_jPpRV_gQ31QDfm3-j5IMw,'Arif Bandung,'Arif Bandung,'Yamaha semakin soak,1,,[],'https://www.youtube.com/watch?v=UgzRbwgKkyFfYso14qd4AaABAg,,'YLICPVZd7VM,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,,,,,
Taufik TMCBlog,'UgzuyjD6NAGz8N1IH_J4AaABAg,18/12/2018 21:31,'social_media,'youtube,'comment,'account,'UChmRpXbwX7eTVKmuL-H3u6Q,'UC99rHplC3krF9Ljiafv1FmQ,'Chandra Purnama,'Chandra Purnama,'Kayanya bakal lama banget keluarnya  nunggu peak season r15 sama xabre dulu....kalau mt15 keluar pasti ngerusak pasar xabre dan r15,1, Yamaha bakal rugi besar,1,,[],'https://www.youtube.com/watch?v=UgzuyjD6NAGz8N1IH_J4AaABAg,,'pmc3NOSTaIw,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,,,
