object,original_id,date_created,resource_type,specific_resource_type,specific_type,stream_type,object_content,from_id,from_username,name,content,final_sentiment,from_display_picture,media_link,link,bio,reply_to_original_id,reply_to_user_id,retweet_from_original_id,retweet_from_user_id,mentioned,audience,virality,applause,talk,timezone,location,gender,interest,score,negara,kota,provinsi,lang,userlang,,,,,,,,,
'karanganyar,'1057648683989286912,31/10/2018 22.01,'social_media,'twitter,'status,'keyword,'karanganyar,'1875604309,'hariankotacom,'HARIANKOTA,"'Terpuruk Di Porprov, Kado ""Pahit""Jelang HUT Karanganyar Ke 101 https://t.co/mmeybV608p",0,'http://pbs.twimg.com/profile_images/607828217970360320/1Eh2UHZN_normal.png,[],'https://twitter.com/statuses/1057648683989286912,'Menyajikan sesuai fakta,,,,,[],245,0,0,0,,,,[],0,,,,'in,'id,,,,,,,,,
'rembang,'1057447487802200064,31/10/2018 08.41,'social_media,'twitter,'status,'keyword,'rembang,'839857283400024064,'provjateng,'Pemprov Jawa Tengah #AyoKerjaManeh,'Tim Verifikasi ODF Provinsi Jawa Tengah Verifikasi Faktual ke Kabupaten Rembang - https://t.co/8MtDO2NUJs #JatengGayeng  #kemalajateng  #AyoKerjaManeh https://t.co/VONNIjIyyM,0,'http://pbs.twimg.com/profile_images/1043123420043440128/t93Jxfw8_normal.jpg,"[""http://pbs.twimg.com/media/DqzO4pKVAAABSYm.jpg""]",'https://twitter.com/statuses/1057447487802200064,'Aduan masyarakat #LaporGub Twitter #kemalajateng   Media Lapor Gub! https://t.co/1xDqoDA8WS  SMS   Lapor Gub  08112920200  Call Center (024) 8441256,,,,,[],14393,0,2,0,,'Jawa Tengah,,[],0,,,,'in,'en,,,,,,,,,
'pengadegan,'1057440349470294017,31/10/2018 08.13,'social_media,'twitter,'status,'keyword,'pengadegan,'144051440,'Binadika,'BIO OUTBOUND,'Training Outbound Di Pengadegan Jakarta Selatan https://t.co/8M66GoTzz1 https://t.co/bCNLXjJaD9,0,'http://pbs.twimg.com/profile_images/561360192659419136/cfWa_rJv_normal.png,"[""http://pbs.twimg.com/media/DqzIZL_VYAELZdi.jpg""]",'https://twitter.com/statuses/1057440349470294017,'Official Twitter Account of BINADIKA OUTBOUND | CALL : 0813.8000.4600 - 0858.8000.4600 | Kontak Via TWITTER Silahkan Mention @binadika,,,,,[],387,0,0,0,,'Jakarta,,[],0,,,,'in,'id,,,,,,,,,
'purbalingga,'1057602308979281920,31/10/2018 18.56,'social_media,'twitter,'status,'keyword,'purbalingga,'3711818414,'HumasResPBG,'Humas Polres PBG,'Unit Dikyasa Satlantas Polres Purbalingga Melaksanakan Sosialisasi Operasi Zebra Candi 2018 Melalui Siaran di Radio Insani https://t.co/inEktIrllg,0,'http://pbs.twimg.com/profile_images/648394218956677122/cwC5e9n0_normal.jpg,[],'https://twitter.com/statuses/1057602308979281920,'HUMAS POLRES PURBALINGGA Jl.Mayjend Sungkono No. 1,,,,,[],476,1,1,0,,,,[],0,,,,'in,'id,,,,,,,,,
'bukateja,'1057633359201849344,31/10/2018 21.00,'social_media,'twitter,'status,'keyword,'bukateja,'982080509483220992,'Tribratanewsjtg,'Tribratanews Jateng,'Unit Laka Satlantas Polres Purbalingga Olah TKP Kecelakaan di Bukateja https://t.co/0D9oHWBrja https://t.co/nnFpPNVmRd,0,'http://pbs.twimg.com/profile_images/982082926434136070/t8coQTsd_normal.jpg,"[""http://pbs.twimg.com/media/Dq137z2VAAIHGmM.jpg""]",'https://twitter.com/statuses/1057633359201849344,,,,,,[],190,0,0,0,,,,[],0,,,,'in,'en,,,,,,,,,
'rembang,'1057550736400113664,31/10/2018 15.31,'social_media,'twitter,'status,'keyword,'rembang,'4492903872,'kanasouvenir15,'kana souvenir Pati,'untuk warga rembang yang sedang cari souvenir murah https://t.co/11SfFEEVB2 …,0,'http://pbs.twimg.com/profile_images/685893170668806144/FBRvmD77_normal.png,[],'https://twitter.com/statuses/1057550736400113664,'Menjual segala Bentuk Souvenir untuk pernikahan, ulangtahun, acara sekolah, kampus kantor dan lain-lain Cp  085712137993 082327745188 Pin BB 54CFF642,,,,,[],10,0,0,0,,'Pati, Central Java,,[],0,,,,'in,'id,,,,,
'rembang,'1057490346207313922,31/10/2018 11.32,'social_media,'twitter,'status,'keyword,'rembang,'4492903872,'kanasouvenir15,'kana souvenir Pati,'untuk warga rembang yang sedang cari souvenir murah https://t.co/11SfFEWwZC …,0,'http://pbs.twimg.com/profile_images/685893170668806144/FBRvmD77_normal.png,[],'https://twitter.com/statuses/1057490346207313922,'Menjual segala Bentuk Souvenir untuk pernikahan, ulangtahun, acara sekolah, kampus kantor dan lain-lain Cp  085712137993 082327745188 Pin BB 54CFF642,,,,,[],10,0,0,0,,'Pati, Central Java,,[],0,,,,'in,'id,,,,,
'karanganyar,'1057533193505648640,31/10/2018 14.22,'social_media,'twitter,'status,'keyword,'karanganyar,'867431162,'cimoel_ceria,'مولياتي,'Visitasi dari KIP provinsi Jawa Tengah ke PPID desa Karanganyar ,0, semoga menjadikan desa kami lebih maju dan tertib lagi dalam keterbukaan informasi. #jatenggayeng #karanganyarsumringah https://t.co/PCUCHASShT  @ganjarpranowo https://t.co/WAddJJt0I6,0,'http://pbs.twimg.com/profile_images/838742123721572354/l-yJwKZr_normal.jpg,"[""http://pbs.twimg.com/media/Dq0cR5MWoAAJNt5.jpg""]",'https://twitter.com/statuses/1057533193505648640,'meski cuma senyum yg bisa Q lakukan utk m'hibur setiap kesedihan & luka yg ada, tapi smoga bisa m'beri manfaat untk orang2 di sampingku khususon utk hati ku ^_^,,,,,"[{""id"":""109762193"",""name"":""ganjarpranowo""}]",93,0,1,0,,'purbalingga,,[],0,,,,'in,'id,,,,,,
'karanganyar,'1057665297933570049,31/10/2018 23.07,'social_media,'twitter,'status,'keyword,'karanganyar,'577808059,'aanavn_,'Aana,'Wagelaseh 😎 @ Karanganyar Regency https://t.co/rdZ8SeB66E,0,'http://pbs.twimg.com/profile_images/1056938310482853888/3TQEKOib_normal.jpg,[],'https://twitter.com/statuses/1057665297933570049,,,,,,[],326,0,0,0,,'Surakarta,,[],0,,,,'in,'id,,,,,,,,,
'karangreja,'1057554536372539392,31/10/2018 15.47,'social_media,'twitter,'status,'keyword,'karangreja,'978468752709664769,'tulus_budi_l732,'Tulus Budi Lestari,'Wakil Ketua DPRD Kabupaten Cilacap FP @Gerindra Ir. H. Adi Saroso  MM memberikan sambutan pada Musyawarah Warga Desa Karangreja Kecamatan Maos bertempat di Balai Desa setempat,0, Selasa ( 29 / 10 ). @prabowo,0,'http://pbs.twimg.com/profile_images/978469244294742018/vIoJKwQF_normal.jpg,[],'https://twitter.com/statuses/1057554536372539392,'Beautyfull,,,,,"[{""id"":""397673651"",""name"":""Gerindra""},{""id"":""40580714"",""name"":""prabowo""}]",77,0,0,0,,'indonesia,,[],0,,,,'in,'en,,,,,,,
'purbalingga,'1057610923836227584,31/10/2018 19.31,'social_media,'twitter,'status,'keyword,'purbalingga,'1024493660,'clc_purbalingga,'clc purbalingga,'Workshop Viu Short - produksi film  31 Okt - 11 Nov 2018  Di Balai Latihan Kerja (BLK)  Kabupaten Purbalingga https://t.co/3tO9fjIm6T,0,'http://pbs.twimg.com/profile_images/560762548861952000/eOX4ALXn_normal.jpeg,"[""http://pbs.twimg.com/media/Dq1jfeuU0AA50Tq.jpg""]",'https://twitter.com/statuses/1057610923836227584,'Didirikan pada 2006, CLC Purbalingga fokus pada pendidikan masyarakat melalui sinema terutama untuk kalangan anak muda.,,,,,[],1284,1,1,0,,'purbalingga,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057326184004907008,31/10/2018 00.39,'social_media,'twitter,'status,'keyword,'purbalingga,'2385402493,'Z0CINDERCELLA,'bae,'wushhhh  lipstick by purbalingga  @Z0GUANLIN https://t.co/lfcrPAyrIh,0,'http://pbs.twimg.com/profile_images/1056921604523880449/vcuQea_i_normal.jpg,"[""http://pbs.twimg.com/media/Dqxgji_VsAAw11v.jpg""]",'https://twitter.com/statuses/1057326184004907008,'anti mafya kayak bulek(jisu),,,,,"[{""id"":""977823707405041664"",""name"":""Z0GUANLIN""}]",496,0,0,0,,'add kkt sy dong. mau ga,,[],0,,,,'tl,'en,,,,,,,,,
'Tokopedia,'1081958334654279680,06/01/2019 23:59,'social_media,'twitter,'status,'keyword,'Tokopedia,'2431564153,'TokopediaCare,'TokopediaCare,'@gueWIBI Bilal lanjutkan ya Kak. Sesuai informasi sebelumnya  Kakak bisa kirimkan nomor invoice transaksinya ya. Agar dilakukan pengecekan lebih lanjut. Thanks,0,0,'http://pbs.twimg.com/profile_images/1074596228623523841/l3dzLbT4_normal.jpg,[],'https://twitter.com/statuses/1081958334654279680,'Akun resmi layanan Customer Care Tokopedia yang siap membantu  setiap saat untuk meraih mimpimu bersama Tokopedia. 💚,'1081957112006139904,'329181011,,,"[{""id"":""\\""329181011\\"""",""name"":""\\""gueWIBI\\""""}]",128542,0,0,0,,,'Indonesia,,"[""technology"",""automotive"",""education""]",0,,,,'in,'en,,,,,,,
shopee,'2543444605914167_2544905232434771,06/01/2019 23:59,'social_media,'facebook,'comment,'account,'1542166686041969,'1542166686041969,'Shopee,'Shopee,'Hai Kak  silakan infokan kendala kamu melalui PM ya untuk menjaga privasi kamu :) ^RR,0,0,'https://graph.facebook.com/1542166686041969/picture,[],'https://facebook.com/2543444605914167_2544905232434771,,'1542166686041969_2543444605914167,'1542166686041969,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,
'Bukalapak,'1081957863180959744,06/01/2019 23:57,'social_media,'twitter,'status,'keyword,'Bukalapak,'361632384,'53P_Sticker,'Asep Wahyudin,'#sumedang #hits #stickerart #sticker #53p #53psticker #53pstickercutting #design #car #bike #stickercutting #colour #2018 #racing #art #indonesia #jnt #motorcycle #tokopedia #bukalapak… https://t.co/f2LdUZLk27,0,'http://pbs.twimg.com/profile_images/1512237822/284735_247022038655372_100000427346640_898357_4507437_n_normal.jpg,[],'https://twitter.com/statuses/1081957863180959744,'I am a good person, continue to not arrogant, and most of all do not like the same materialistic girl.,,,,,[],5,0,0,0,,,'Indonesia,'male,"[""technology"",""journalism""]",0,,,,'und,'id,,,,,,
'Tokopedia,'1081957863180959744,06/01/2019 23:57,'social_media,'twitter,'status,'keyword,'Tokopedia,'361632384,'53P_Sticker,'Asep Wahyudin,'#sumedang #hits #stickerart #sticker #53p #53psticker #53pstickercutting #design #car #bike #stickercutting #colour #2018 #racing #art #indonesia #jnt #motorcycle #tokopedia #bukalapak… https://t.co/f2LdUZLk27,0,'http://pbs.twimg.com/profile_images/1512237822/284735_247022038655372_100000427346640_898357_4507437_n_normal.jpg,[],'https://twitter.com/statuses/1081957863180959744,'I am a good person, continue to not arrogant, and most of all do not like the same materialistic girl.,,,,,[],5,0,0,0,,,'Indonesia,'male,"[""technology"",""journalism""]",0,,,,'und,'id,,,,,,
'Tokopedia,'1081958053870751744,06/01/2019 23:57,'social_media,'twitter,'status,'keyword,'Tokopedia,'2431564153,'TokopediaCare,'TokopediaCare,'@edededan -- terlebih dahulu ya Kak. Thanks,0,'http://pbs.twimg.com/profile_images/1074596228623523841/l3dzLbT4_normal.jpg,[],'https://twitter.com/statuses/1081958053870751744,'Akun resmi layanan Customer Care Tokopedia yang siap membantu  setiap saat untuk meraih mimpimu bersama Tokopedia. 💚,'1081932604121636865,'407022144,,,"[{""id"":""\\""407022144\\"""",""name"":""\\""edededan\\""""}]",128542,0,0,0,,,'Indonesia,,"[""technology"",""automotive"",""education""]",0,,,,'in,'en,,,,,,,,
'Tokopedia,'1081957984748666881,06/01/2019 23:57,'social_media,'twitter,'status,'keyword,'Tokopedia,'2431564153,'TokopediaCare,'TokopediaCare,'@edededan Imwar lanjutkan untuk mutasi Mandiri VA tanggal 3 Januari 2018 ada kendala dalam pengiriman mutasi dari pihak Bank Mandiri ke Tokopedia  saat ini masih dalam tahap FU ke pihak Bank dulu Kak,0, akan di update kalau sudah ada info lebih lanjut. Imwar sarankan untuk menunggu--,0,'http://pbs.twimg.com/profile_images/1074596228623523841/l3dzLbT4_normal.jpg,[],'https://twitter.com/statuses/1081957984748666881,'Akun resmi layanan Customer Care Tokopedia yang siap membantu  setiap saat untuk meraih mimpimu bersama Tokopedia. 💚,'1081932604121636865,'407022144,,,"[{""id"":""\\""407022144\\"""",""name"":""\\""edededan\\""""}]",128542,0,0,0,,,'Indonesia,,"[""technology"",""automotive"",""education""]",0,,,,'in,'en,,,,,,
tokopedia,'1081957828351320064,06/01/2019 23:57,'social_media,'twitter,'status,'account,'72293042,'1081954974651768833,'lakuningangin3,'lakuning angin,'@TokopediaCare Selamat malam TOKOPEDIA ... Bisakah verifikasi KTP diganti dgn SIM Karena KTP saya hilang Trimaksih,0,'http://pbs.twimg.com/profile_images/1081955137751474176/a8EUDFxi_normal.jpg,[],'https://twitter.com/statuses/1081957828351320064,'antik,'1081872935755821056,'2431564153,,,"[{""id"":""\\""2431564153\\"""",""name"":""\\""TokopediaCare\\""""}]",0,0,0,0,,,,,[],0,,,,'in,'en,,,,,,,,
'Tokopedia,'1081957828351320064,06/01/2019 23:57,'social_media,'twitter,'status,'keyword,'Tokopedia,'1081954974651768833,'lakuningangin3,'lakuning angin,'@TokopediaCare Selamat malam TOKOPEDIA ... Bisakah verifikasi KTP diganti dgn SIM Karena KTP saya hilang Trimaksih,0,'http://pbs.twimg.com/profile_images/1081955137751474176/a8EUDFxi_normal.jpg,[],'https://twitter.com/statuses/1081957828351320064,'antik,'1081872935755821056,'2431564153,,,"[{""id"":""\\""2431564153\\"""",""name"":""\\""TokopediaCare\\""""}]",0,0,0,0,,,,,[],0,,,,'in,'en,,,,,,,,
tokopedia,'1081957899029471233,06/01/2019 23:57,'social_media,'twitter,'status,'account,'72293042,'117777580,'ahsani007,'Kurnia boothportable,'postingiklan 10jutapengusaha  mejaevent alumunium knockdown https://t.co/MSQ7ENIg5s #mejaevent #Tokopedia #fjb #info #rabu #promo #ads #wts,0,'http://pbs.twimg.com/profile_images/1050262182028406784/XPbXfZ4F_normal.jpg,[],'https://twitter.com/statuses/1081957899029471233,'Produsen meja event promosi portable/ boothportable alumunium & gerobak portable   (Trusted online shop Insya Allah),0878 3565 4176,,,,,[],72,0,0,0,,,'solo,jawa tengah,'male,"[""technology"",""religious"",""marketing""]",0,,,,'in,'en,,,,,,
'Tokopedia,'1081957899029471233,06/01/2019 23:57,'social_media,'twitter,'status,'keyword,'Tokopedia,'117777580,'ahsani007,'Kurnia boothportable,'postingiklan 10jutapengusaha  mejaevent alumunium knockdown https://t.co/MSQ7ENIg5s #mejaevent #Tokopedia #fjb #info #rabu #promo #ads #wts,0,'http://pbs.twimg.com/profile_images/1050262182028406784/XPbXfZ4F_normal.jpg,[],'https://twitter.com/statuses/1081957899029471233,'Produsen meja event promosi portable/ boothportable alumunium & gerobak portable   (Trusted online shop Insya Allah),0878 3565 4176,,,,,[],72,0,0,0,,,'solo,jawa tengah,'male,"[""technology"",""religious"",""marketing""]",0,,,,'in,'en,,,,,,
tokopedia,'1081957806083760129,06/01/2019 23:56,'social_media,'twitter,'status,'account,'72293042,'238084834,'dentasuu,'ᴅᴇɴᴛᴀ ɪ.ɢ,'@imania6789 Itu siapanya tokopedia ya,0,'http://pbs.twimg.com/profile_images/1037450444518219777/b27-Vmo1_normal.jpg,[],'https://twitter.com/statuses/1081957806083760129,'My world is my heaven.,'1081956126407647232,'323768293,,,"[{""id"":""\\""323768293\\"""",""name"":""\\""imania6789\\""""}]",567,0,0,0,,,'Yogyakarta, Indonesia,,"[""game""]",0,'Indonesia,'Yogyakarta,'DI Yogyakarta,'in,'id,,,,,,,
'Tokopedia,'1081957806083760129,06/01/2019 23:56,'social_media,'twitter,'status,'keyword,'Tokopedia,'238084834,'dentasuu,'ᴅᴇɴᴛᴀ ɪ.ɢ,'@imania6789 Itu siapanya tokopedia ya,0,'http://pbs.twimg.com/profile_images/1037450444518219777/b27-Vmo1_normal.jpg,[],'https://twitter.com/statuses/1081957806083760129,'My world is my heaven.,'1081956126407647232,'323768293,,,"[{""id"":""\\""323768293\\"""",""name"":""\\""imania6789\\""""}]",567,0,0,0,,,'Yogyakarta, Indonesia,,"[""game""]",0,'Indonesia,'Yogyakarta,'DI Yogyakarta,'in,'id,,,,,,,
'shopee,'1081957684641882112,06/01/2019 23:56,'social_media,'twitter,'status,'keyword,'shopee,'1081501570682900485,'vitOng78,'워나�? X 워나블 ¹¹📌wsb,'RT @Wannable_twts: Wbsb: ada yang mau jual album only wanna one NWY versi wanna/one. Kalo bsa via shopee,0,'http://pbs.twimg.com/profile_images/1081501868054835200/oIkOo4ev_normal.jpg,[],'https://twitter.com/statuses/1081957684641882112,'Saya siapa? manusia,,,'1081956090273660928,'972358616324890624,"[{""id"":""\\""972358616324890624\\"""",""name"":""\\""Wannable_twts\\""""}]",76,0,0,0,,,,,[],0,,,,'in,'id,,,,,,,,
shopee,'2543444605914167_2544903435768284,06/01/2019 23:55,'social_media,'facebook,'comment,'account,'1542166686041969,'1542166686041969,'Shopee,'Shopee,'Hai Kak  kami memahami kendala kamu ya. Terkait kredit,0, pastikan kamu punya kartu kredit ya, atau kamu bisa menggunakan Akulaku dan Kredivo. Semoga membantu :) ^RR,0,'https://graph.facebook.com/1542166686041969/picture,[],'https://facebook.com/2543444605914167_2544903435768284,,'1542166686041969_2543444605914167,'1542166686041969,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,
'shopee,'1081957422007078912,06/01/2019 23:55,'social_media,'twitter,'status,'keyword,'shopee,'1328469252,'Syarifah_Aini98,'イペー　ニャン �?�,'RT @Kimssa2: Checkout Shopee 50k 💜�? ~ RT+FOLLOW ~ REP BARANG APA YG PENGEN KAMU BELI *gaboleh lebih 😊 End? Barengan sama pengumuman GA kst…,0,'http://pbs.twimg.com/profile_images/1029937671936724992/qD9vXy0M_normal.jpg,[],'https://twitter.com/statuses/1081957422007078912,'Blog : http://syarifahaini1.blogspot.com | WA : http://api.whatsapp.com/send?phone=628…,,,'1081890415891013632,'1071607795349258241,"[{""id"":""\\""1071607795349258241\\"""",""name"":""\\""Kimssa2\\""""}]",3457,0,0,0,,,'Jember, Jawa Timur, Indonesia,,"[""technology""]",0,'Indonesia,'Jember,'Jawa Timur,'in,'id,,,,,,
'Tokopedia,'1081957106247438336,06/01/2019 23:54,'social_media,'twitter,'status,'keyword,'Tokopedia,'2431564153,'TokopediaCare,'TokopediaCare,'@Aabzgt --ini mengenai Phising lebih lanjut https://t.co/JcepvJAEZk Mohon dapat melampirkan website tersebut agar Elka tidak lanjuti. Terima kasih,0,'http://pbs.twimg.com/profile_images/1074596228623523841/l3dzLbT4_normal.jpg,[],'https://twitter.com/statuses/1081957106247438336,'Akun resmi layanan Customer Care Tokopedia yang siap membantu  setiap saat untuk meraih mimpimu bersama Tokopedia. 💚,'1081955301455126528,'3109507933,,,"[{""id"":""\\""3109507933\\"""",""name"":""\\""Aabzgt\\""""}]",128542,0,0,0,,,'Indonesia,,"[""technology"",""automotive"",""education""]",0,,,,'in,'en,,,,,,,,
'shopee,'1081957134139412480,06/01/2019 23:54,'social_media,'twitter,'status,'keyword,'shopee,'183663311,'Andrian_Guritno,'Andrian_Guritno,'@puridyp Nek lewat shopee biasane gak nggae ongkir,0,'http://pbs.twimg.com/profile_images/1033418738614190081/ZsEsHsvG_normal.jpg,[],'https://twitter.com/statuses/1081957134139412480,'SMAN 3 Madiun | Sosiologi '11 Universitas Airlangga Surabaya | GMNI,'1081947001313325058,'179103732,,,"[{""id"":""\\""179103732\\"""",""name"":""\\""puridyp\\""""}]",287,0,1,0,,,'Madiun-Surabaya AC Tarif Biasa,,"[""technology"",""culinary"",""fashion"",""education""]",1,'Indonesia,'Madiun,'Jawa Timur,'in,'id,,,,,,,,
'shopee,'1081957094306148352,06/01/2019 23:54,'social_media,'twitter,'status,'keyword,'shopee,'1059482923051606016,'CheapMeOfficia1,'Cheap Me Official,'Saya menjual Cover Mobil ... seharga Rp290.000. Dapatkan produk ini hanya di Shopee! https://t.co/9sFrhoI9rD… https://t.co/sXdpXNAt0e,0,'http://pbs.twimg.com/profile_images/1059483560787111939/WE9Dh6Hl_normal.jpg,[],'https://twitter.com/statuses/1081957094306148352,,,,,,[],1,0,0,0,,,'kalide,,[],0,,,,'in,'id,,,,,,,,
'shopee,'1081957307544625158,06/01/2019 23:54,'social_media,'twitter,'status,'keyword,'shopee,'1059482923051606016,'CheapMeOfficia1,'Cheap Me Official,'Saya menjual Cover Motor NMAX PCX Premium Quality seharga Rp80.000. Dapatkan produk ini hanya di Shopee! https://t.co/6tCMDAV2AR #ShopeeID https://t.co/34tss4YvJf,0,'http://pbs.twimg.com/profile_images/1059483560787111939/WE9Dh6Hl_normal.jpg,"[""http://pbs.twimg.com/media/DwPib3QVsAIKIJp.jpg""]",'https://twitter.com/statuses/1081957307544625158,,,,,,[],1,0,0,0,,,'kalide,,[],0,,,,'in,'id,,,,,,,,
'shopee,'1081957140904824832,06/01/2019 23:54,'social_media,'twitter,'status,'keyword,'shopee,'883242294870028288,'soeryo_wijo,'@soeryo.wijoyo,'Saya menjual ice blue pac... seharga Rp120.000. Dapatkan produk ini hanya di Shopee! https://t.co/qe883Ordzz #ShopeeID https://t.co/JVea2xEyFr,0,'http://pbs.twimg.com/profile_images/1007061339833917440/hW3gNOoR_normal.jpg,"[""http://pbs.twimg.com/media/DwPiST9UYAEhhx2.jpg""]",'https://twitter.com/statuses/1081957140904824832,'assallamualaikum,,,,,,[],2,0,0,0,,,'Cilacap Selatan, Indonesia,,"[""technology"",""health""]",0,'Indonesia,'Cilacap,'Jawa Tengah,'in,'id,,,,,,
bukalapak,'1081957102875099136,06/01/2019 23:54,'social_media,'twitter,'status,'account,'113271721,'1074298194954088448,'ahmad67285331,'ahmad,'Ternyata aku dianggap soulmate sama Bukalapak. Mau tau cerita #KilasBalikBukalapak kamu? Cek di… https://t.co/zTBz3FbLaf,0,'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,[],'https://twitter.com/statuses/1081957102875099136,,,,,,[],0,0,0,0,,,,'male,[],0,,,,'in,'en,,,,,,,,
'bukalapak,'1081957102875099136,06/01/2019 23:54,'social_media,'twitter,'status,'keyword,'bukalapak,'1074298194954088448,'ahmad67285331,'ahmad,'Ternyata aku dianggap soulmate sama Bukalapak. Mau tau cerita #KilasBalikBukalapak kamu? Cek di… https://t.co/zTBz3FbLaf,0,'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,[],'https://twitter.com/statuses/1081957102875099136,,,,,,[],0,0,0,0,,,,'male,[],0,,,,'in,'en,,,,,,,,
'Tokopedia,'1081957046101131264,06/01/2019 23:53,'social_media,'twitter,'status,'keyword,'Tokopedia,'2431564153,'TokopediaCare,'TokopediaCare,'@Aabzgt Hai Kak. Elka infokan mohon untuk tidak mengklik link diluar https://t.co/tr9XEaLoOY dan tidak menginput username  password,0, email, dan sebagainya melalui website yang tampilannya menyerupai Tokopedia dikarenakan itu merupakan link Phising. Yuk Kakak dapat cek link berikut--,0,'http://pbs.twimg.com/profile_images/1074596228623523841/l3dzLbT4_normal.jpg,[],'https://twitter.com/statuses/1081957046101131264,'Akun resmi layanan Customer Care Tokopedia yang siap membantu  setiap saat untuk meraih mimpimu bersama Tokopedia. 💚,'1081955301455126528,'3109507933,,,"[{""id"":""\\""3109507933\\"""",""name"":""\\""Aabzgt\\""""}]",128542,0,0,0,,,'Indonesia,,"[""technology"",""automotive"",""education""]",0,,,,'in,'en,,,,,
